3.1897,0.087905,0,0.10658,0.31709,0.29262,0.58638,0.59676,1.0758,1.1665,2.3381,1.6888,1.8963,2.8882,3.8008,3.3758,1.916,0.64087,0.33335,0.17224,0.086947,0.045883,0.012836,0.016705,0.0031748,0.005444,0.002884,0,0,0,0,0,0
2.6178,0.063573,0.066256,0.17491,0.32023,0.36266,0.61749,0.73915,0.57721,0.6352,2.3683,1.5796,1.6868,2.7018,4.4466,3.6254,2.1079,0.58416,0.29309,0.25101,0.061281,0.027879,0.016987,0.010259,0,0,0.0021244,0.0027316,0,0,0,0.0018881,0
2.7977,0.1824,0.05528,0.094734,0.49532,0.29418,0.68672,0.82907,1.0348,1.1787,2.0342,1.5983,1.4924,2.2443,3.9927,3.7043,2.5231,0.70347,0.41702,0.1865,0.065368,0.031706,0.016579,0.0074838,0,0,0,0.0025022,0,0,0,0.0014075,0
2.3286,0,0,0.10016,0.32714,0.26274,0.40361,0.65288,0.95066,1.3096,2.0957,1.4813,1.1648,2.2419,4.1658,3.4878,2.6106,0.76939,0.48228,0.20181,0.077867,0.058649,0.020796,0.01112,0.0069199,0,0,0,0,0,0.0023159,0,0
3.5752,0,0.43145,0.23898,0.18472,0.29124,0.65318,0.7977,0.70052,1.4409,2.6041,1.5429,1.6426,2.4,4.5442,3.4072,2.7627,0.78121,0.38274,0.24206,0.067382,0.024777,0.019469,0.011255,0.0029282,0,0,0.0027997,0,0,0,0,0
2.9324,0.096658,0.13525,0.26337,0.21255,0.55803,0.66648,0.90674,0.82819,1.0375,2.3957,1.9731,1.6308,2.3699,4.6428,3.9731,3.1351,0.76245,0.42737,0.18552,0.095138,0.02604,0.029539,0.0074812,0.0030247,0,0.0025898,0,0,0,0,0.0015635,0.0016411
2.4245,0.094782,0.24407,0,0.30201,0.44646,0.60624,0.56349,1.1514,1.1707,2.3642,1.5575,1.7738,1.8568,4.7035,3.2282,3.3572,0.87128,0.42959,0.20483,0.10959,0.050606,0.0087683,0.012715,0,0.0061568,0,0,0,0,0,0,0
3.2816,0.23596,0,0.18771,0.39749,0.4742,0.58245,0.80492,1.0143,1.056,2.5984,1.8464,1.814,2.2306,5.1766,3.7048,3.2498,0.84904,0.39786,0.26075,0.097323,0.052468,0.019828,0.010438,0.0035637,0.0030187,0,0,0,0,0,0,0
4.6579,0,0.10935,0.057006,0.41253,0.23102,0.58418,0.54034,0.66714,1.3026,1.779,1.6258,1.5765,2.2184,5.1132,3.6883,3.3893,0.94894,0.47927,0.18539,0.093314,0.030732,0.028173,0.010178,0.01596,0,0.0052795,0,0,0,0,0,0
3.381,0.086813,0,0.056075,0.36672,0.29079,0.5951,0.55152,0.97577,1.1021,2.1169,1.5462,1.9635,2.3447,5.2607,3.6881,3.6244,0.90443,0.46135,0.24882,0.13492,0.050673,0.015824,0.0033498,0,0.0030025,0,0,0,0,0,0,0
3.359,0.09454,0,0.14479,0.29236,0.38137,0.67887,0.86373,0.70779,1.0432,2.3527,1.6845,1.7773,2.2301,5.0963,3.5603,3.9345,0.91863,0.55885,0.27907,0.13747,0.040578,0.019547,0.0080888,0.0068,0.0031613,0.0024988,0,0,0,0,0,0
2.1537,0.086665,0.14725,0.27696,0.31617,0.35376,0.29232,0.49497,0.70387,1.3554,2.4462,1.7488,1.967,2.3869,5.6485,3.6744,4.0036,1.0401,0.52673,0.23389,0.1065,0.040599,0.037329,0.014952,0,0,0.0082808,0,0,0,0,0,0.0016884
3.4435,0,0.1176,0.30863,0.45263,0.23458,0.55139,0.67378,0.93523,1.2168,2.1476,1.6069,1.8609,2.5153,5.1668,3.4948,4.0468,1.332,0.39596,0.29603,0.090854,0.054126,0.031889,0.0035934,0.0031628,0.0027604,0,0,0.0023232,0,0,0,0
3.0951,0.26245,0.13251,0.10624,0.27639,0.41481,0.68933,0.95579,1.133,0.97701,2.6055,1.8232,1.781,2.0388,5.6818,3.667,4.2114,1.0948,0.50905,0.29557,0.10188,0.042203,0.018456,0.014586,0.0066533,0,0,0,0,0.0022007,0,0.0046628,0
3.3076,0,0,0.16345,0.25664,0.46343,0.80703,0.59381,0.80313,0.93877,2.4546,1.6785,1.4256,2.3669,5.799,4.2654,4.057,1.248,0.60752,0.26245,0.10445,0.067907,0.016581,0.011145,0.003263,0.0032324,0,0,0,0,0.0018844,0,0
3.1367,0.073878,0.1252,0.15629,0.56847,0.31298,0.49895,0.49202,0.98949,1.2845,2.087,1.8269,1.5895,2.6294,5.6624,4.0483,4.2774,1.2742,0.52563,0.27389,0.14056,0.081923,0.024569,0.020973,0.0070625,0,0.0026168,0,0,0.0022544,0.0026604,0,0.0015159
4.1435,0.15131,0.25886,0.22224,0.48376,0.48471,0.53264,0.5374,0.97352,1.2789,2.1868,1.4173,1.3794,1.9118,5.9854,3.9702,4.6434,1.4859,0.53212,0.33164,0.19262,0.074748,0.023721,0.01135,0.0022656,0.0030493,0,0.0018855,0,0,0,0,0
2.9633,0.25043,0.23474,0.099786,0.40461,0.30337,0.54212,0.53926,0.81492,1.2429,2.2659,1.5261,1.5399,2.1204,5.858,4.0004,4.4818,1.5256,0.58584,0.25345,0.16932,0.097091,0.037939,0.021956,0.013025,0.0030016,0,0.0030338,0,0,0.0030354,0,0
2.2724,0.52118,0.58024,0.31912,0.47578,0.48291,0.50372,0.2972,0.81428,1.2119,2.3605,1.9349,1.6545,2.0073,5.447,3.8329,4.4437,1.6492,0.53976,0.36504,0.15034,0.096971,0.056305,0.034753,0.0034858,0,0.0025945,0,0,0,0,0,0.0018578
2.4664,0.28494,0.056417,0.11947,0.51156,0.15277,0.39124,1.0502,0.7642,1.078,2.2114,1.932,1.8676,2.1272,4.9109,4.0553,4.3831,2.0166,0.61915,0.27341,0.19254,0.091055,0.051346,0.023391,0.0066668,0.0024526,0,0,0,0,0,0,0
2.0396,0,0.13022,0.07077,0.2559,0.6826,0.72787,0.58087,0.73902,1.2829,3.0055,1.8005,1.2287,2.0317,5.8201,3.8257,4.382,2.1136,0.61564,0.29012,0.18888,0.083396,0.012868,0.018478,0,0.0029278,0.0030099,0.0026791,0.0025083,0,0.0018702,0,0
3.5278,0.073521,0.1937,0.052024,0.21453,0.63905,0.47372,0.54521,0.95097,0.95533,2.4975,1.6244,1.8194,2.3111,5.3828,3.9544,3.8415,2.3913,0.50089,0.43939,0.19581,0.051709,0.032436,0.008031,0.0033027,0,0,0,0.0022915,0,0,0,0
3.9284,0.10014,0.06218,0.036985,0.40987,0.36074,0.37975,0.46061,0.96315,1.0987,2.79,1.8198,1.7343,1.896,5.2075,4.3909,4.1369,2.5129,0.53741,0.30233,0.18342,0.081456,0.034633,0.0035867,0.0031638,0,0,0,0,0.0020293,0,0,0
2.1315,0.2911,0.1611,0.18444,0.64879,0.62578,0.59393,0.73045,0.7982,1.0549,3.1395,1.9989,1.781,1.6589,5.1709,4.6024,4.3998,2.7109,0.68425,0.40398,0.17476,0.068489,0.012034,0.022102,0,0.0031882,0.0060002,0,0,0,0,0,0
3.4726,0,0.1484,0.045969,0.20687,0.2354,0.42564,0.46389,0.63584,1.1042,3.1549,1.5485,1.5695,1.9195,5.1197,4.1439,3.7915,2.6035,0.52002,0.30631,0.17656,0.081724,0.028893,0.020575,0.0068208,0,0,0.0028972,0,0,0,0.001979,0
2.4109,0.27643,0.20179,0.16905,0.3349,0.15466,0.66846,0.37968,0.89372,0.97648,2.8116,2.1735,1.8721,2.0174,4.8349,4.6026,3.8547,2.9543,0.60539,0.40084,0.15051,0.081765,0.039526,0.04255,0,0,0,0.0017953,0,0,0,0.0019588,0
3.4258,0.2597,0.18937,0.37466,0.49614,0.70657,0.65856,0.75037,1.0928,1.1025,3.4264,1.561,1.5461,1.8283,4.6102,4.6474,3.8612,3.2401,0.67038,0.39019,0.17069,0.08592,0.044804,0.02045,0.0029747,0,0,0.0019659,0,0.0020513,0.0023579,0.0019669,0
4.6074,0,0.96101,0,0.6464,0.2352,0.4759,0.62508,1.1914,1.0546,3.3778,1.5613,1.556,1.7914,4.3897,4.4923,3.778,3.4393,0.59994,0.2762,0.21624,0.092054,0.04519,0.020746,0.0029681,0.0086962,0,0,0,0,0.0034854,0.0015801,0
2.7729,0,0.12267,0.26124,0.61445,0.36221,0.50698,0.48527,1.0003,0.7682,3.1109,1.72,1.7151,2.3146,4.1287,4.6888,3.5583,3.7078,0.59172,0.41325,0.21173,0.12187,0.036568,0.014064,0.0028943,0,0.002489,0,0,0.0021493,0,0,0
3.6368,0.086901,0.065744,0.17121,0.50408,0.38194,0.49458,0.86115,1.0332,1.0319,4.0718,1.5881,1.6852,1.9068,4.5469,5.3211,4.0673,4.1785,0.54731,0.43405,0.20629,0.13955,0.0635,0.014887,0.006542,0,0.0030974,0,0.0036793,0,0,0,0.00157
3.2255,0.063193,0.27319,0.22343,0.25079,0.37218,0.73544,0.60652,0.5854,1.0104,3.5189,1.6777,1.7342,1.9714,4.3831,4.9847,3.7722,4.0122,0.67157,0.32777,0.20248,0.1152,0.050658,0.032727,0.0070485,0.0031915,0.0028081,0.0023351,0,0,0.0019128,0,0
3.5231,0.086008,0.28986,0,0.13724,0.32793,0.53723,0.79675,0.68022,1.4322,3.4138,1.8288,1.5717,1.9763,3.8052,5.3911,3.9255,4.5824,0.79524,0.40276,0.26783,0.099931,0.048323,0.023034,0,0.0080714,0.0021965,0.0033466,0.0023095,0,0,0,0
3.1408,0.19476,0.1463,0.18818,0.21448,0.53464,0.64592,0.79992,0.59305,1.4287,3.1787,2.0723,2.0025,1.8845,4.1487,5.5798,4.0787,4.4406,0.73646,0.45506,0.25457,0.13936,0.051122,0.015854,0.010478,0.011527,0,0,0,0,0,0,0.0017786
3.1505,0.10659,0.13066,0.11416,0.50047,0.49076,0.79019,0.49613,1.2554,0.87885,3.338,1.8134,1.5785,2.1719,3.7556,5.7416,4.1079,4.8568,0.7279,0.4961,0.23562,0.1025,0.049386,0.014509,0.0089882,0.0027875,0.0051984,0,0,0,0,0,0
2.9327,0,0.063441,0.037994,0.17464,0.37903,0.63402,0.74097,0.88095,1.1187,3.8393,2.1445,1.4568,1.7865,4.0548,6.344,4.0233,4.7834,0.72896,0.35549,0.31398,0.13204,0.060643,0.028054,0.006703,0.0036817,0,0,0,0,0,0,0
3.1458,0,0.13094,0.14892,0.48743,0.70195,0.51354,0.67357,0.83412,1.1579,3.3781,1.8306,1.7685,1.9846,3.4838,5.6014,4.2041,4.9896,0.7277,0.42589,0.25787,0.15541,0.025105,0.044515,0.009424,0.0088434,0,0,0,0.0019683,0,0,0
2.7214,0.09371,0.3504,0.22202,0.21824,0.41973,0.66235,0.45714,0.73668,0.85458,3.6138,1.631,2.0747,2.139,4.0766,6.5268,4.0723,5.1328,0.81403,0.5318,0.3057,0.12262,0.079509,0.047985,0.0034907,0.0052892,0,0.0024293,0,0,0,0,0
3.2913,0.077928,0.14092,0.046622,0.17317,0.42021,0.9229,0.72676,0.85073,1.3112,4.186,1.8104,1.883,2.1196,3.6631,6.7421,4.362,4.8076,0.55336,0.46072,0.30019,0.17155,0.029411,0.039206,0.0071776,0.0062552,0.0023127,0.002712,0.002269,0,0,0,0
4.7279,0.28214,0.092593,0.15557,0.37255,0.29801,0.66369,0.55547,0.72299,0.88477,4.6352,1.8663,2.0132,2.3618,3.657,6.6092,4.39,5.0222,0.91768,0.50908,0.277,0.12612,0.10793,0.031182,0.0064475,0,0,0.0023439,0.0022896,0,0,0,0
2.6151,0,0.19216,0.16343,0.61949,0.45239,0.6052,0.74796,0.99392,0.92341,4.1048,1.8161,1.8618,1.9837,3.6194,7.1611,4.2775,4.7449,0.82993,0.49493,0.26332,0.18409,0.078964,0.039423,0.020431,0.0088757,0,0,0.0023705,0,0,0,0.0019938
2.339,0.12876,0.19705,0.12411,0.44621,0.36379,0.39747,0.66244,0.76056,1.2218,3.161,1.8725,1.9619,2.5416,3.996,6.8447,4.122,5.1715,0.86945,0.62306,0.27465,0.15359,0.099405,0.044529,0.0027892,0.0050794,0,0.0038617,0,0.0021607,0,0,0.0017425
1.6322,0,0.11874,0.058439,0.39014,0.535,0.49245,0.71729,0.87128,1.1393,3.996,1.7267,1.8654,2.4537,3.4871,6.5327,4.5848,4.9727,0.85466,0.56416,0.39396,0.16837,0.083211,0.063647,0.011888,0,0.0031937,0.0025888,0.0027928,0,0,0.0018972,0
3.3661,0.065908,0.29143,0.17286,0.26204,0.50793,0.56422,0.11915,1.0488,1.0065,4.5305,1.7307,1.8674,2.2523,3.6988,7.0599,4.1483,4.783,0.98509,0.44952,0.28882,0.17431,0.090999,0.039719,0.034876,0.0065088,0.0057815,0,0,0,0.0017249,0,0
3.007,0.084214,0.068111,0.24369,0.48241,0.78896,0.46115,0.69274,0.71389,1.1861,3.9451,1.6422,1.9008,2.2322,3.4049,7.9809,4.2878,4.5016,0.9451,0.53673,0.39473,0.13198,0.078307,0.033109,0.014854,0.012313,0,0,0,0.0018512,0,0.0017692,0
2.6153,0.15958,0.075718,0.11575,0.30117,0.35182,0.77712,0.75639,0.85307,1.1372,3.6233,2.0266,2.2333,2.3297,3.3947,7.4223,4.2656,4.9683,1.1657,0.62779,0.31087,0.18035,0.068057,0.038028,0.0185,0.0028552,0.0026435,0,0.0023054,0.0018736,0.0021484,0.001815,0
4.2706,0.27759,0.068938,0.1181,0.40331,0.3134,0.48353,0.55916,0.82995,1.1279,3.2459,2.0117,2.0117,2.4568,3.5605,7.1102,4.7179,4.4901,1.1148,0.6724,0.37742,0.20937,0.061489,0.030546,0.012673,0.021831,0,0,0,0,0,0,0
4.131,0.2052,0,0.17008,0.58931,0.48593,0.43742,0.63108,0.8542,1.117,3.5526,1.4616,1.9278,2.0265,3.4744,7.4075,4.6643,4.5185,1.1383,0.64052,0.35713,0.19933,0.11337,0.073514,0.02299,0.012295,0.0056265,0,0.0017047,0,0,0,0.0018336
2.7835,0.23951,0.20884,0.50533,0.17303,0.83369,0.38874,0.67165,0.74136,1.3369,3.3781,1.5203,1.6562,2.2712,3.3432,7.7019,4.9933,5.0887,1.3583,0.52638,0.39366,0.27771,0.094617,0.048872,0.012777,0.0024697,0,0,0,0,0,0,0
3.3586,0,0.16125,0.23797,0.59635,0.28759,0.53421,0.70361,0.5913,0.80297,3.1208,1.9315,2.0146,2.1316,3.3318,6.66,5.285,4.7213,1.435,0.63175,0.39075,0.24497,0.091082,0.041167,0.016827,0.0094611,0.0075553,0.0029888,0,0.0017887,0,0,0
2.5263,0.12585,0.22239,0.16713,0.16814,0.28982,0.56035,0.80194,0.75054,1.0565,3.3439,1.7976,1.8569,2.296,3.5394,6.7856,4.8235,4.4324,1.6422,0.57708,0.40116,0.17859,0.11042,0.0545,0.02594,0.0021826,0,0.0026727,0.0026099,0,0,0,0
4.1452,0.17236,0.18612,0.18204,0.17953,0.25417,0.4951,0.85177,0.8816,1.0144,3.2756,1.9932,2.2519,2.4984,3.173,6.1848,5.0867,4.4541,1.7393,0.68159,0.38583,0.31533,0.13993,0.045452,0.023295,0.0092867,0.0022215,0.0023279,0.0022475,0,0,0,0
4.039,0,0.27648,0,0.3288,0.38706,0.41566,0.47248,0.8674,0.97527,3.2127,1.5929,1.5732,2.1224,3.3168,5.6736,5.6561,4.8954,1.9838,0.7092,0.39771,0.20418,0.11217,0.043203,0.013291,0,0.0024606,0.0024631,0,0.0023902,0,0,0
2.581,0.094858,0.068135,0.16873,0.57639,0.33484,0.62616,0.63832,0.63153,0.72976,3.1815,1.7159,1.9272,2.2133,3.6005,6.0534,5.5349,4.7671,2.1127,0.72063,0.50713,0.31168,0.14499,0.061026,0.021345,0,0.0059276,0,0,0,0,0,0
2.484,0.10675,0,0.054692,0.35578,0.25229,0.60168,0.7593,0.49055,1.0971,2.9602,1.7118,2.235,2.1066,3.443,5.8981,5.8021,4.376,2.4017,0.70425,0.34936,0.27067,0.11686,0.079937,0.020804,0.0071575,0.0074598,0,0.0021798,0,0,0,0
3.4437,0,0,0.28459,0.44277,0.41507,0.40527,0.60674,0.77642,1.1228,3.0277,1.9484,2.0311,1.9487,3.4554,5.508,6.2753,4.3912,2.9006,0.79231,0.40996,0.2627,0.087589,0.093992,0.021843,0.0097506,0,0.002767,0,0,0,0,0
2.4805,0.082708,0.28238,0.1074,0.36862,0.39405,0.75661,0.71976,0.76,1.3,2.9766,2.0952,1.8899,2.4654,3.1568,5.3422,6.7825,4.573,2.7436,0.63773,0.50596,0.21781,0.10385,0.081097,0.025876,0.008927,0,0.0022626,0,0,0,0,0
4.1129,0,0.13758,0,0.23618,0.29544,0.59735,1.0491,1.1157,1.3606,2.3302,2.0616,1.8024,2.291,3.4859,5.2415,6.6546,4.6645,3.364,0.76252,0.48298,0.33219,0.14065,0.05595,0.026102,0.0065996,0.0027876,0,0,0,0,0,0.0015669
3.5662,0,0.23434,0.099275,0.26655,0.44647,0.52303,0.75521,0.87499,1.144,2.2812,1.8215,2.164,2.3112,3.2703,5.1882,6.6919,4.788,3.6318,0.73391,0.4994,0.24528,0.12799,0.091328,0.019196,0.0089444,0,0.007631,0,0,0,0.0018828,0.0018244
3.4414,0.088287,0.1521,0.048082,0.30053,0.28844,0.53358,0.40098,0.80459,1.4232,2.7849,2.1399,1.7479,2.6242,3.3589,5.1618,7.0596,5.1128,3.6789,0.65959,0.55375,0.33071,0.13365,0.12848,0.041321,0.0057916,0,0.010447,0.0025348,0,0,0,0
3.5757,0.18214,0.29032,0.16963,0.36351,0.23037,0.66123,0.56933,1.1471,0.96658,2.3481,1.7823,1.9351,2.4583,3.5528,5.2951,7.4181,5.6234,4.1519,0.79587,0.53479,0.28804,0.16167,0.072028,0.046565,0.010688,0.012804,0.0024443,0.0020547,0.0022049,0.002264,0,0
3.6434,0.10587,0.32061,0.051178,0.17344,0.69805,0.3475,0.56974,0.57131,0.92971,3.1224,2.3416,1.7688,2.271,3.1285,4.4426,8.2849,5.0834,4.6155,0.80278,0.48142,0.37765,0.22689,0.088149,0.041663,0.013635,0.0060041,0.0068305,0,0,0,0,0
2.3843,0.1025,0.067164,0.05671,0.48518,0.20915,0.42737,0.53312,0.89055,1.2203,2.4684,1.8889,1.8765,2.3546,3.5409,4.6494,7.9668,5.1888,4.7051,0.96256,0.63844,0.34667,0.21203,0.10707,0.031794,0.0097205,0.0096615,0.005119,0,0.002198,0,0,0
2.4586,0.10934,0.066595,0.33432,0.32818,0.30515,0.32429,0.62838,0.96995,0.92498,2.8102,1.8686,1.9618,2.7845,3.093,5.1198,8.0042,5.7328,4.9289,0.8512,0.49121,0.35559,0.20051,0.084368,0.04091,0.017881,0.011068,0.0021206,0.0043478,0.0016735,0,0,0
2.798,0.097564,0.21156,0.24822,0.28653,0.18121,0.2519,0.73025,0.98708,1.0628,2.0822,2.021,1.7874,2.7602,3.3099,4.72,7.9119,5.3641,4.7354,0.97465,0.62135,0.38909,0.20581,0.10647,0.02371,0.014482,0.0073165,0.0022611,0.0024925,0,0.0019576,0,0.0016882
4.46,0.31711,0.1643,0.059668,0.2449,0.34597,0.33698,0.64958,0.94648,1.014,2.4126,1.9265,1.9279,2.2562,3.3448,4.5609,7.9469,6.0497,5.4034,1.0149,0.56357,0.36864,0.25263,0.15232,0.053375,0.021314,0.0020238,0,0,0.002224,0,0,0
2.2125,0.17321,0.44554,0.18376,0.34607,0.25248,0.71157,0.35587,0.6958,1.1349,2.9532,1.7087,1.9447,2.5178,3.6529,4.9175,7.9126,5.8401,5.4755,1.1446,0.70863,0.34932,0.22837,0.1059,0.046632,0.02678,0.010719,0.0058413,0.0023264,0,0,0.0017497,0
3.7127,0.080005,0.069964,0,0.20355,0.5582,0.91849,0.72078,0.9073,1.0795,2.4536,1.6078,2.2325,2.7951,3.5943,5.1693,7.369,6.7204,5.1735,1.1446,0.70344,0.46901,0.20146,0.12214,0.040069,0.020912,0.0051839,0.0031129,0,0,0,0,0
4.0548,0.098028,0.13503,0.27338,0.22206,0.65277,0.69361,0.3488,0.81501,1.0909,2.2791,1.6696,1.7567,2.6963,3.4264,4.6834,7.4159,6.3209,5.1455,1.3316,0.79918,0.39568,0.26067,0.16736,0.050841,0.0033564,0.012765,0.0085623,0.0020199,0.0021874,0.0016332,0,0.0036152
2.6388,0.31575,0.1337,0.10033,0.45458,0.73162,0.81311,0.40541,0.80768,1.1295,2.4271,1.8667,1.9864,2.0235,3.4894,4.2108,6.6108,6.336,5.5341,1.5122,0.69595,0.47961,0.20463,0.1081,0.027882,0.027473,0.01449,0.0053213,0.0015784,0.0044986,0.0017877,0.0022922,0
3.8239,0.39204,0.13493,0.051119,0.45446,0.42334,0.51824,0.80465,1.0492,1.534,2.2036,2.0012,1.7035,2.235,3.4234,4.0789,7.1187,6.9048,5.2473,1.6154,0.71466,0.39081,0.26721,0.1425,0.057237,0.019637,0.0026916,0.0086059,0,0,0.0040015,0,0.0020347
3.389,0.1713,0.24194,0.11279,0.25253,0.30245,0.41885,0.31912,1.1025,1.0083,2.0197,1.9872,1.9201,2.2238,3.4648,4.205,6.4897,7.4449,4.9961,1.6524,0.77449,0.45366,0.2843,0.1941,0.044167,0.012069,0.0025268,0,0.0022554,0,0.0016685,0,0.0017759
